isic_id,image_type,diagnosis_1,label_11,width,height,megapixels,aspect_ratio,file_size_kb,mean_r,mean_g,mean_b,mean_intensity,std_intensity
ISIC_4229124,clinical: close-up,Benign,BKL,600,450,0.27,1.3333333333333333,40.2109375,164.01181111111111,121.76703703703704,94.61419259259259,126.79768024691359,32.55030490538546
ISIC_1338973,clinical: close-up,Malignant,BCC,600,450,0.27,1.3333333333333333,36.275390625,176.0501037037037,128.6951185185185,106.20922592592592,136.98481604938272,34.80245912009191
ISIC_2977779,clinical: close-up,Indeterminate,AKIEC,600,450,0.27,1.3333333333333333,42.5458984375,184.8948037037037,114.2283037037037,96.89628148148148,132.00646296296296,42.19878845558245
ISIC_6849103,clinical: close-up,Malignant,BCC,600,450,0.27,1.3333333333333333,17.169921875,92.02826296296297,78.53988518518518,70.05041851851851,80.20618888888889,37.90617313117667
ISIC_0237641,clinical: close-up,Malignant,BCC,600,450,0.27,1.3333333333333333,34.4921875,171.1118,120.57017777777777,82.77634814814814,124.81944197530864,38.58962607716002
ISIC_9376271,clinical: close-up,Benign,NV,600,450,0.27,1.3333333333333333,54.9296875,177.43743333333333,141.7427037037037,98.84451851851851,139.34155185185185,37.67170658332853
ISIC_8072870,dermoscopic,Benign,NV,600,450,0.27,1.3333333333333333,23.3056640625,149.95444444444445,140.13899629629628,146.95852592592593,145.68398888888888,29.52092080834736
ISIC_2106983,dermoscopic,Benign,NV,600,450,0.27,1.3333333333333333,21.0078125,198.8685074074074,189.21395185185185,195.43742962962963,194.50662962962963,22.20178728204436
ISIC_4438725,dermoscopic,Malignant,BCC,600,450,0.27,1.3333333333333333,62.1318359375,180.1898,154.5483148148148,187.29527777777778,174.01113086419753,36.034202710657425
ISIC_7105876,dermoscopic,Malignant,BCC,600,450,0.27,1.3333333333333333,24.1025390625,180.57307777777777,155.11602222222223,135.10932962962963,156.93280987654322,21.47362301725794
ISIC_7139633,clinical: close-up,Malignant,BCC,600,450,0.27,1.3333333333333333,30.5009765625,207.9401,176.06216296296296,148.45367037037036,177.48531111111112,25.862842243804167
ISIC_2027374,dermoscopic,Malignant,SCCKA,600,450,0.27,1.3333333333333333,32.541015625,149.57971481481482,107.40291111111111,117.35166296296296,124.7780962962963,57.05641830554555
ISIC_8905603,dermoscopic,Benign,NV,600,450,0.27,1.3333333333333333,31.658203125,133.91827777777777,107.33238888888889,126.64377407407407,122.63148024691358,32.7805985883246
ISIC_8861411,clinical: close-up,Malignant,AKIEC,600,450,0.27,1.3333333333333333,37.2744140625,146.51165185185187,103.6793074074074,83.8061037037037,111.33235432098765,33.71354035945029
ISIC_8381176,dermoscopic,Benign,BKL,600,450,0.27,1.3333333333333333,27.498046875,149.69771111111112,123.76661111111112,110.32270370370371,127.92900864197532,54.421515180561386
ISIC_4553466,dermoscopic,Malignant,AKIEC,600,450,0.27,1.3333333333333333,27.2333984375,173.31386666666666,132.67317407407407,137.38778148148148,147.7916074074074,25.520710779682293
ISIC_1620077,dermoscopic,Malignant,BCC,600,450,0.27,1.3333333333333333,18.896484375,178.9686111111111,145.52306666666667,128.2846037037037,150.92542716049383,24.19039554084373
ISIC_9209191,clinical: close-up,Benign,NV,600,450,0.27,1.3333333333333333,40.2919921875,210.58866666666665,182.09387037037038,161.28171851851852,184.65475185185184,29.513706378732365
ISIC_3034326,clinical: close-up,Benign,BKL,600,450,0.27,1.3333333333333333,44.9453125,160.14447777777778,86.79666666666667,63.4709,103.47068148148148,44.11249739976444
ISIC_3101169,dermoscopic,Benign,BKL,600,450,0.27,1.3333333333333333,27.8798828125,169.1410148148148,133.60482592592592,108.44989259259259,137.06524444444443,43.76749963893243
ISIC_1390589,clinical: close-up,Malignant,BCC,600,450,0.27,1.3333333333333333,27.05078125,207.58424814814813,159.13616296296297,150.61185925925926,172.4440901234568,40.01644297852579
ISIC_7174859,dermoscopic,Benign,NV,600,450,0.27,1.3333333333333333,23.8603515625,194.45827777777777,162.1021814814815,198.04287407407406,184.86777777777777,34.294398797600884
ISIC_5906534,clinical: close-up,Malignant,BCC,600,450,0.27,1.3333333333333333,33.8310546875,215.11314814814816,158.1404222222222,124.61065925925926,165.95474320987654,48.995968831113956
ISIC_6339347,dermoscopic,Benign,NV,600,450,0.27,1.3333333333333333,26.5810546875,211.26888888888888,191.75737037037038,179.0194148148148,194.01522469135801,37.652618033172445
ISIC_2897696,clinical: close-up,Benign,NV,600,450,0.27,1.3333333333333333,40.1142578125,225.4295925925926,206.86347037037038,184.7289962962963,205.6740197530864,22.7895700334763
ISIC_2857248,dermoscopic,Malignant,BCC,600,450,0.27,1.3333333333333333,21.55078125,184.3943074074074,161.6085925925926,135.8274888888889,160.61012962962963,22.959908533348717
ISIC_6523987,clinical: close-up,Malignant,BCC,600,450,0.27,1.3333333333333333,36.21484375,207.96925925925925,146.46302962962963,121.0677,158.4999962962963,59.24864265778677
ISIC_4720694,dermoscopic,Malignant,BCC,600,450,0.27,1.3333333333333333,28.66015625,189.04832962962962,162.9388888888889,134.33693703703705,162.10805185185185,25.764592966379993
ISIC_8204527,dermoscopic,Indeterminate,AKIEC,600,450,0.27,1.3333333333333333,43.443359375,190.30568148148149,120.85872592592592,128.27853703703704,146.48098148148148,42.28211671441615
ISIC_5863762,dermoscopic,Malignant,BCC,600,450,0.27,1.3333333333333333,19.203125,179.0882814814815,161.6436185185185,152.04952592592593,164.260475308642,17.64057789348345
ISIC_1774371,dermoscopic,Malignant,SCCKA,600,450,0.27,1.3333333333333333,30.6689453125,241.49665925925925,190.62637037037038,185.13026666666667,205.7510987654321,35.116210301699816
ISIC_4811323,clinical: close-up,Malignant,SCCKA,600,450,0.27,1.3333333333333333,37.544921875,188.35977777777777,127.45247407407408,101.6488037037037,139.1536851851852,41.36230486300182
ISIC_0211830,clinical: close-up,Benign,BKL,600,450,0.27,1.3333333333333333,38.083984375,190.63614814814815,162.05832962962964,140.83061111111112,164.50836296296296,24.907117217485084
ISIC_1712861,dermoscopic,Benign,NV,600,450,0.27,1.3333333333333333,32.4462890625,172.0432851851852,148.47447407407407,142.7306111111111,154.41612345679013,30.838098759422078
ISIC_9176060,clinical: close-up,Malignant,AKIEC,600,450,0.27,1.3333333333333333,41.900390625,228.63887037037037,153.92265185185184,116.94442962962962,166.50198395061727,50.94920507032968
ISIC_1058069,clinical: close-up,Malignant,SCCKA,600,450,0.27,1.3333333333333333,23.802734375,210.5114111111111,176.49314074074073,143.57393333333334,176.85949506172838,32.428525780371935
ISIC_7256008,dermoscopic,Benign,NV,600,450,0.27,1.3333333333333333,23.220703125,150.5537037037037,140.78875555555555,143.67690370370372,145.00645432098764,28.883763653412363
ISIC_9112089,clinical: close-up,Malignant,BCC,600,450,0.27,1.3333333333333333,40.953125,166.15458148148147,115.42411111111112,89.42124444444444,123.66664567901235,34.72493425259861
ISIC_0307392,clinical: close-up,Malignant,BCC,600,450,0.27,1.3333333333333333,25.517578125,165.5025222222222,121.6463962962963,91.02818888888889,126.05903580246914,34.554447963081195
ISIC_8438197,clinical: close-up,Malignant,BCC,600,450,0.27,1.3333333333333333,40.00390625,166.18776666666668,111.47654814814815,76.57966666666667,118.08132716049383,40.97714107683987
ISIC_8285122,dermoscopic,Malignant,MEL,600,450,0.27,1.3333333333333333,31.4951171875,172.2028777777778,136.04386666666667,137.6240185185185,148.623587654321,35.20350898149527
ISIC_2258441,clinical: close-up,Malignant,MEL,600,450,0.27,1.3333333333333333,47.9189453125,202.01999629629628,134.36847777777777,119.47371111111111,151.95406172839506,42.92835347006115
ISIC_5691487,clinical: close-up,Malignant,MEL,600,450,0.27,1.3333333333333333,40.7822265625,128.42937407407408,110.7986037037037,93.18453333333333,110.80417037037037,22.496663925862343
ISIC_0510199,clinical: close-up,Benign,BKL,600,450,0.27,1.3333333333333333,42.40625,179.7932851851852,148.8547851851852,115.58003703703703,148.07603580246914,41.239278113195475
ISIC_6527571,dermoscopic,Benign,BKL,600,450,0.27,1.3333333333333333,25.4814453125,150.21207037037038,133.65347407407407,132.84084444444446,138.90212962962963,37.84386540182038
ISIC_0107067,dermoscopic,Benign,BKL,600,450,0.27,1.3333333333333333,44.6533203125,196.0803185185185,169.6871,150.45891851851852,172.07544567901235,48.2274139350546
ISIC_3770337,dermoscopic,Malignant,BCC,600,450,0.27,1.3333333333333333,25.2841796875,183.80568148148149,145.75506666666666,118.3619962962963,149.3075814814815,35.44128721295633
ISIC_3236056,dermoscopic,Malignant,BCC,600,450,0.27,1.3333333333333333,24.73828125,156.2161148148148,124.87515555555555,149.41965185185185,143.50364074074074,24.210699789057543
ISIC_6178342,clinical: close-up,Malignant,BCC,600,450,0.27,1.3333333333333333,32.484375,166.46354074074074,116.53982962962964,85.69063703703704,122.8980024691358,39.477387982689486
ISIC_4271987,clinical: close-up,Malignant,BCC,600,450,0.27,1.3333333333333333,45.8837890625,173.98254444444444,112.1971,86.93775555555555,124.37246666666667,41.89382964601568
ISIC_4594686,dermoscopic,Benign,BKL,600,450,0.27,1.3333333333333333,27.09765625,210.70435925925926,188.64244444444444,171.4456111111111,190.26413827160493,38.93927198315875
ISIC_9457442,clinical: close-up,Malignant,BCC,600,450,0.27,1.3333333333333333,31.595703125,226.09751481481482,186.49311111111112,159.79675185185187,190.7957925925926,30.06483542220695
ISIC_7808009,clinical: close-up,Benign,BEN_OTH,600,450,0.27,1.3333333333333333,42.9755859375,167.41175555555554,136.24595925925925,119.18573333333333,140.9478160493827,22.925690404849348
ISIC_2305541,dermoscopic,Malignant,MEL,600,450,0.27,1.3333333333333333,28.095703125,153.82863333333333,139.97314444444444,135.7265962962963,143.176124691358,50.84538507865584
ISIC_6347753,dermoscopic,Benign,NV,600,450,0.27,1.3333333333333333,17.3427734375,154.7182037037037,139.42574444444443,166.37418888888888,153.50604567901235,17.61944970463634
ISIC_4494081,clinical: close-up,Malignant,BCC,600,450,0.27,1.3333333333333333,38.103515625,172.73677777777777,127.47892592592592,103.84427037037037,134.68665802469135,32.416150726414465
ISIC_1103956,dermoscopic,Benign,BKL,600,450,0.27,1.3333333333333333,27.2724609375,161.91497777777778,110.32015555555556,106.00402592592593,126.07971975308642,54.191576577190126
ISIC_0364345,clinical: close-up,Malignant,MEL,600,450,0.27,1.3333333333333333,39.0361328125,171.0286888888889,141.50778888888888,131.86143703703704,148.13263827160495,23.34335400547034
ISIC_8353499,dermoscopic,Malignant,BCC,600,450,0.27,1.3333333333333333,22.544921875,192.19940740740742,154.94660370370372,127.9099962962963,158.3520024691358,27.917977445225016
ISIC_3496072,clinical: close-up,Malignant,SCCKA,600,450,0.27,1.3333333333333333,34.7431640625,186.01137777777777,121.3447925925926,103.72523333333334,137.02713456790124,40.750917169248815
ISIC_3737700,dermoscopic,Malignant,BCC,600,450,0.27,1.3333333333333333,20.400390625,152.98184074074075,138.48754074074074,134.79276666666667,142.08738271604938,18.353978713927564
ISIC_4668657,dermoscopic,Malignant,MEL,600,450,0.27,1.3333333333333333,29.00390625,201.39912222222222,168.4855777777778,157.6173074074074,175.8340024691358,44.35891286982343
ISIC_4927149,dermoscopic,Benign,NV,600,450,0.27,1.3333333333333333,23.31640625,136.22031851851852,114.28511851851852,113.53367777777778,121.34637160493827,40.13757967316832
ISIC_0610035,dermoscopic,Malignant,BCC,600,450,0.27,1.3333333333333333,31.02734375,187.42565555555555,182.26415185185186,191.03158148148148,186.90712962962962,34.99622065708657
ISIC_3310439,clinical: close-up,Malignant,BCC,600,450,0.27,1.3333333333333333,43.58203125,163.80904444444445,135.82961481481482,117.05264814814815,138.8971024691358,33.67394744887359
ISIC_9508636,dermoscopic,Malignant,BCC,600,450,0.27,1.3333333333333333,29.8486328125,175.13575185185186,167.88852222222224,170.71012962962962,171.2448012345679,13.629172307504692
ISIC_6886169,dermoscopic,Benign,BKL,600,450,0.27,1.3333333333333333,32.220703125,196.68944074074074,167.0639111111111,184.79085925925926,182.84807037037038,62.61810466791897
ISIC_3553323,clinical: close-up,Benign,NV,600,450,0.27,1.3333333333333333,34.6201171875,200.10484814814814,165.23087037037038,139.38285185185185,168.23952345679012,30.31958693601279
ISIC_2677713,clinical: close-up,Benign,DF,600,450,0.27,1.3333333333333333,45.9423828125,150.50124074074074,127.53507777777777,119.28957777777778,132.44196543209875,19.396146171595948
ISIC_6751355,dermoscopic,Benign,NV,600,450,0.27,1.3333333333333333,23.0654296875,168.37615555555556,139.8806111111111,167.03427407407406,158.43034691358025,26.28217948200064
ISIC_9627432,clinical: close-up,Benign,NV,600,450,0.27,1.3333333333333333,32.873046875,178.77277037037038,147.53743703703702,118.81255925925926,148.37425555555555,30.80606030146754
ISIC_9379186,clinical: close-up,Malignant,SCCKA,600,450,0.27,1.3333333333333333,26.6357421875,151.3294111111111,109.85799629629629,80.19685925925926,113.79475555555555,56.56156484688079
ISIC_4466417,clinical: close-up,Benign,DF,600,450,0.27,1.3333333333333333,29.826171875,197.02208148148148,154.31124444444444,131.81758518518518,161.0503037037037,28.409820861618357
ISIC_9777580,dermoscopic,Malignant,BCC,600,450,0.27,1.3333333333333333,27.9072265625,153.20254444444444,123.52435185185185,132.73123703703703,136.48604444444445,28.010617172391466
ISIC_1151059,dermoscopic,Malignant,MEL,600,450,0.27,1.3333333333333333,34.8828125,184.15804074074074,159.39648888888888,133.18194814814814,158.91215925925925,66.27264285820866
ISIC_2517252,clinical: close-up,Malignant,BCC,600,450,0.27,1.3333333333333333,48.029296875,175.52815185185185,106.36124074074074,73.65702592592592,118.51547283950617,45.6567846847731
ISIC_4380028,dermoscopic,Benign,BKL,600,450,0.27,1.3333333333333333,25.302734375,193.82497407407408,152.19397407407408,134.41356296296297,160.14417037037038,28.152368539973327
ISIC_7726794,dermoscopic,Malignant,AKIEC,600,450,0.27,1.3333333333333333,30.712890625,159.05735185185185,109.11845555555556,116.16298518518518,128.11293086419752,31.801413156001054
ISIC_7780391,clinical: close-up,Benign,BKL,600,450,0.27,1.3333333333333333,26.3623046875,146.20479259259258,121.63858888888889,108.93660370370371,125.59332839506173,27.37925827406279
ISIC_7016980,clinical: close-up,Malignant,BCC,600,450,0.27,1.3333333333333333,44.1669921875,171.73572222222222,110.74911851851851,90.99229259259259,124.49237777777778,40.152112299960535
ISIC_6376325,dermoscopic,Malignant,MEL,600,450,0.27,1.3333333333333333,29.546875,169.57314444444444,133.12236666666666,131.28624814814816,144.6605864197531,44.76672760980726
ISIC_6761603,clinical: close-up,Malignant,AKIEC,600,450,0.27,1.3333333333333333,45.2216796875,159.0574074074074,91.21602222222222,81.16081111111112,110.47808024691358,37.91514640525383
ISIC_2178421,dermoscopic,Benign,NV,600,450,0.27,1.3333333333333333,30.2158203125,167.90473333333333,139.3452074074074,124.67363703703704,143.97452592592592,34.476323999284624
ISIC_0633557,clinical: close-up,Malignant,SCCKA,600,450,0.27,1.3333333333333333,40.02734375,185.72876296296297,136.96482962962963,116.38019259259259,146.35792839506172,37.29351541759345
ISIC_1357348,clinical: close-up,Malignant,BCC,600,450,0.27,1.3333333333333333,46.3544921875,171.8701,112.87732222222222,90.58482222222223,125.11074814814815,47.3487554587199
ISIC_9047747,dermoscopic,Malignant,SCCKA,600,450,0.27,1.3333333333333333,27.560546875,158.1360740740741,120.46452592592593,143.53328888888888,140.7112962962963,45.06220477910711
ISIC_2752952,clinical: close-up,Benign,NV,600,450,0.27,1.3333333333333333,49.1357421875,189.0444222222222,146.58842962962962,125.84327777777777,153.82537654320987,34.46362017099065
ISIC_7208631,dermoscopic,Malignant,BCC,600,450,0.27,1.3333333333333333,22.3857421875,195.67517407407408,148.44357407407406,134.88619259259258,159.66831358024692,29.725027180964442
ISIC_2721569,clinical: close-up,Benign,NV,600,450,0.27,1.3333333333333333,23.39453125,155.3039074074074,134.26472222222222,117.58106666666667,135.71656543209878,25.312101934685145
ISIC_0527788,clinical: close-up,Benign,NV,600,450,0.27,1.3333333333333333,17.296875,172.31377037037038,143.1295111111111,132.5210111111111,149.32143086419754,37.01195141615259
ISIC_7020196,dermoscopic,Benign,BKL,600,450,0.27,1.3333333333333333,32.2373046875,204.53225925925926,134.24944074074074,137.84033333333332,158.87401111111112,38.958074611268465
ISIC_9963933,clinical: close-up,Malignant,BCC,600,450,0.27,1.3333333333333333,26.1083984375,199.9712925925926,140.65834814814815,131.2738037037037,157.30114814814814,54.26581927780721
ISIC_3235167,dermoscopic,Malignant,BCC,600,450,0.27,1.3333333333333333,27.2958984375,147.1324111111111,133.26918148148147,128.92858148148147,136.44339135802468,20.96528283497608
ISIC_7322599,dermoscopic,Benign,NV,600,450,0.27,1.3333333333333333,39.564453125,160.29715925925925,160.40848518518519,156.84578888888888,159.1838111111111,36.2952096270361
ISIC_8239142,clinical: close-up,Malignant,BCC,600,450,0.27,1.3333333333333333,33.837890625,177.63514814814815,126.01515555555555,107.3466074074074,136.99897037037036,33.878701440367244
ISIC_6725841,dermoscopic,Malignant,SCCKA,600,450,0.27,1.3333333333333333,29.5869140625,144.5247037037037,116.53644074074074,109.69463333333333,123.58525925925926,24.241719981239658
ISIC_2913187,dermoscopic,Indeterminate,AKIEC,600,450,0.27,1.3333333333333333,25.615234375,157.15625925925926,111.90366666666667,98.31636666666667,122.45876419753087,29.570364349408056
ISIC_2712947,clinical: close-up,Malignant,SCCKA,600,450,0.27,1.3333333333333333,44.029296875,179.00555555555556,123.22675555555556,92.37877407407407,131.53702839506172,41.21999780472357
ISIC_3209100,clinical: close-up,Malignant,BCC,600,450,0.27,1.3333333333333333,42.09765625,177.15162962962964,121.00275925925926,92.08637407407407,130.08025432098765,39.512336266900924
ISIC_2214696,clinical: close-up,Malignant,BCC,600,450,0.27,1.3333333333333333,30.451171875,209.35881851851852,161.8820888888889,131.50755555555557,167.58282098765432,34.85804932024165
ISIC_1815891,dermoscopic,Benign,NV,600,450,0.27,1.3333333333333333,28.447265625,201.6485148148148,179.7759,168.8113,183.41190493827162,56.58419791845524
ISIC_6138103,dermoscopic,Malignant,BCC,600,450,0.27,1.3333333333333333,24.947265625,194.70223703703704,154.7613111111111,127.57824074074074,159.01392962962964,29.569574032010575
ISIC_7372500,dermoscopic,Benign,BKL,600,450,0.27,1.3333333333333333,33.1826171875,183.33316666666667,136.59467407407408,99.54848518518519,139.82544197530865,45.33755989136847
ISIC_3813726,dermoscopic,Malignant,BCC,600,450,0.27,1.3333333333333333,26.6083984375,180.6613925925926,141.92054444444443,123.96321481481482,148.8483839506173,46.61148877061401
ISIC_1090781,dermoscopic,Malignant,BCC,600,450,0.27,1.3333333333333333,30.7001953125,141.70902222222222,118.53010740740741,127.82614814814815,129.3550925925926,30.86672701164119
ISIC_5306085,dermoscopic,Malignant,BCC,600,450,0.27,1.3333333333333333,21.74609375,189.00463703703704,137.6813185185185,125.24981851851852,150.64525802469134,46.803810980821694
ISIC_7275427,clinical: close-up,Malignant,SCCKA,600,450,0.27,1.3333333333333333,32.517578125,172.9331925925926,139.65522962962962,120.93665925925926,144.50836049382715,25.66882779219962
ISIC_1044266,dermoscopic,Malignant,BCC,600,450,0.27,1.3333333333333333,16.056640625,185.33229259259258,156.70028148148148,143.16868148148149,161.73375185185185,20.557726241486534
ISIC_0081055,dermoscopic,Malignant,BCC,600,450,0.27,1.3333333333333333,30.69921875,188.66247037037036,152.17171851851853,176.9219037037037,172.58536419753085,23.635390170448538
ISIC_5870525,dermoscopic,Malignant,AKIEC,600,450,0.27,1.3333333333333333,26.5546875,161.85625185185185,119.98423703703703,110.05094444444444,130.63047777777777,34.25909121831841
ISIC_4370676,dermoscopic,Malignant,BCC,600,450,0.27,1.3333333333333333,28.041015625,204.31552222222223,148.44178148148148,121.27515185185185,158.0108185185185,37.138868531488185
ISIC_4976629,dermoscopic,Malignant,BCC,600,450,0.27,1.3333333333333333,22.1298828125,187.79442592592594,140.2869037037037,109.39330370370371,145.82487777777777,34.95599759711848
ISIC_9900027,dermoscopic,Malignant,BCC,600,450,0.27,1.3333333333333333,28.646484375,213.1610851851852,158.99223333333333,126.72032962962963,166.2912160493827,38.951668398033476
ISIC_3818927,dermoscopic,Malignant,BCC,600,450,0.27,1.3333333333333333,25.5703125,192.0777037037037,161.3612962962963,146.03164814814815,166.49021604938272,24.966245174264206
ISIC_1141942,clinical: close-up,Malignant,BCC,600,450,0.27,1.3333333333333333,29.60546875,202.6789814814815,156.42581851851853,138.09848888888888,165.73442962962963,62.30392612548575
ISIC_3113033,dermoscopic,Malignant,SCCKA,600,450,0.27,1.3333333333333333,28.1650390625,151.54864814814815,107.76967037037036,128.4678111111111,129.26204320987654,28.557549541676252
ISIC_9587078,dermoscopic,Malignant,BCC,600,450,0.27,1.3333333333333333,22.671875,141.39612962962963,111.25907037037037,103.1182962962963,118.59116543209876,25.96564658244114
ISIC_8736820,dermoscopic,Benign,NV,600,450,0.27,1.3333333333333333,30.9990234375,171.9495814814815,131.31604814814816,127.1635888888889,143.47640617283952,55.58187026891573
ISIC_7209186,clinical: close-up,Malignant,BCC,600,450,0.27,1.3333333333333333,35.4736328125,171.2097037037037,121.00808148148148,88.6009962962963,126.9395938271605,39.86336768504448
ISIC_1105494,dermoscopic,Malignant,BCC,600,450,0.27,1.3333333333333333,25.1708984375,167.2927037037037,132.68214074074075,131.6538148148148,143.87621975308642,21.943703659645195
ISIC_3612044,dermoscopic,Benign,NV,600,450,0.27,1.3333333333333333,22.7080078125,162.42705185185184,138.98287037037036,148.88178148148148,150.09723456790124,26.75872742839153
ISIC_0703597,clinical: close-up,Benign,DF,600,450,0.27,1.3333333333333333,54.939453125,143.9214888888889,108.67692592592593,84.82885555555555,112.47575679012346,29.31884974787346
ISIC_5079694,dermoscopic,Malignant,BCC,600,450,0.27,1.3333333333333333,31.62109375,139.74728148148148,109.60763333333334,107.38544814814814,118.91345432098765,25.809752654135732
ISIC_8285958,dermoscopic,Malignant,BCC,600,450,0.27,1.3333333333333333,23.7578125,193.55644814814815,148.61448518518517,131.46085185185186,157.87726172839507,30.53024356852923
ISIC_7671344,clinical: close-up,Benign,NV,600,450,0.27,1.3333333333333333,44.150390625,188.50475555555556,125.4118925925926,102.19697037037037,138.70453950617284,39.21539100895816
ISIC_4597469,dermoscopic,Malignant,BCC,600,450,0.27,1.3333333333333333,22.0576171875,154.6151148148148,132.27524814814814,144.18628148148147,143.6922148148148,13.739645048455884
ISIC_7876616,dermoscopic,Benign,NV,600,450,0.27,1.3333333333333333,25.8671875,219.37386666666666,199.59542592592592,216.12956296296295,211.69961851851852,24.273480104790945
ISIC_0869141,dermoscopic,Malignant,BCC,600,450,0.27,1.3333333333333333,27.421875,159.39757407407407,124.94651851851852,121.33871111111111,135.2276012345679,26.19917063806539
ISIC_3483575,clinical: close-up,Malignant,BCC,600,450,0.27,1.3333333333333333,35.236328125,164.5689148148148,118.68811111111111,91.89015555555555,125.04906049382716,32.08466283700425
ISIC_0661563,clinical: close-up,Benign,BKL,600,450,0.27,1.3333333333333333,55.3486328125,164.41544814814816,140.1389851851852,114.66854814814815,139.74099382716048,38.655422994885754
ISIC_0871073,dermoscopic,Malignant,BCC,600,450,0.27,1.3333333333333333,22.2470703125,131.67007407407408,127.35451481481482,129.91215185185186,129.64558024691357,16.75849580661554
ISIC_8618352,dermoscopic,Malignant,BCC,600,450,0.27,1.3333333333333333,23.1728515625,183.16373333333334,130.0151185185185,161.38375925925925,158.18753703703703,25.37965470745447
ISIC_4254772,dermoscopic,Malignant,MEL,600,450,0.27,1.3333333333333333,27.8056640625,177.75251481481482,136.86115555555557,142.6878074074074,152.43382592592593,30.77004770562982
ISIC_1163119,dermoscopic,Malignant,AKIEC,600,450,0.27,1.3333333333333333,37.4375,166.4419037037037,118.62957037037037,131.89402592592592,138.9885,54.75855495344547
ISIC_7298601,dermoscopic,Malignant,BCC,600,450,0.27,1.3333333333333333,17.7490234375,103.13602962962963,92.81697037037037,89.15184444444445,95.03494814814815,22.554103694045477
ISIC_1618649,clinical: close-up,Malignant,BCC,600,450,0.27,1.3333333333333333,45.712890625,194.40525185185186,130.9944925925926,84.70498888888889,136.70157777777777,49.602383838368986
ISIC_1492834,clinical: close-up,Benign,NV,600,450,0.27,1.3333333333333333,46.96484375,174.2327740740741,128.0164962962963,114.69771851851851,138.98232962962962,32.49373508627127
ISIC_1376581,dermoscopic,Benign,NV,600,450,0.27,1.3333333333333333,25.779296875,168.0419925925926,156.47830370370372,166.27744444444446,163.59924691358026,25.954972204741622
ISIC_2770547,clinical: close-up,Malignant,BCC,600,450,0.27,1.3333333333333333,45.8251953125,180.64407037037037,129.26664814814814,93.53798148148148,134.4829,39.09629187601041
ISIC_8749451,clinical: close-up,Malignant,BCC,600,450,0.27,1.3333333333333333,55.923828125,190.8979925925926,141.60815925925925,102.73407407407407,145.08007530864197,44.82125602488901
ISIC_2839614,dermoscopic,Malignant,BCC,600,450,0.27,1.3333333333333333,21.3408203125,159.6274185185185,102.91585185185185,96.4500962962963,119.66445555555555,32.58924447735502
ISIC_9791119,dermoscopic,Benign,BKL,600,450,0.27,1.3333333333333333,25.4462890625,163.92972962962963,136.49045555555554,136.1158111111111,145.5119987654321,21.710647936148884
ISIC_2298923,dermoscopic,Benign,NV,600,450,0.27,1.3333333333333333,21.8701171875,146.3875,123.13755185185185,116.71154074074074,128.74553086419752,33.60890730739688
ISIC_2588935,clinical: close-up,Indeterminate,AKIEC,600,450,0.27,1.3333333333333333,20.0712890625,149.85737777777777,114.37126666666667,91.42993333333334,118.55285925925926,61.3252447441977
ISIC_6562927,clinical: close-up,Malignant,BCC,600,450,0.27,1.3333333333333333,49.66796875,161.38538888888888,133.42711481481481,118.10870370370371,137.6404024691358,24.72904586450684
ISIC_6731947,clinical: close-up,Benign,BKL,600,450,0.27,1.3333333333333333,36.32421875,170.5442074074074,129.34251481481482,107.29416296296296,135.72696172839505,28.299794955912375
ISIC_0290702,clinical: close-up,Benign,BKL,600,450,0.27,1.3333333333333333,44.11328125,171.3687074074074,108.9017925925926,79.62284814814815,119.96444938271605,41.71903181002594
ISIC_5833236,dermoscopic,Malignant,SCCKA,600,450,0.27,1.3333333333333333,29.9619140625,172.97102222222222,139.30252962962962,137.87754814814815,150.05036666666666,35.03862743575446
ISIC_7282695,dermoscopic,Malignant,BCC,600,450,0.27,1.3333333333333333,20.0185546875,169.77586296296298,129.06897407407408,146.67495555555556,148.50659753086418,27.48736905757178
ISIC_2252587,dermoscopic,Benign,INF,600,450,0.27,1.3333333333333333,18.8662109375,192.2557148148148,151.88225925925926,160.3224074074074,168.15346049382717,23.55542383087477
ISIC_2645906,clinical: close-up,Malignant,BCC,600,450,0.27,1.3333333333333333,29.86328125,139.56853333333333,94.68074074074075,75.29629629629629,103.18185679012346,65.3415926352265
ISIC_5993711,clinical: close-up,Malignant,BCC,600,450,0.27,1.3333333333333333,30.794921875,155.40254074074073,129.1663111111111,98.4260962962963,127.66498271604938,30.404089279255444
ISIC_1564298,dermoscopic,Malignant,BCC,600,450,0.27,1.3333333333333333,30.869140625,136.86442962962963,119.45057777777778,120.77494444444444,125.69665061728395,30.204494598764942
ISIC_7238849,dermoscopic,Benign,BKL,600,450,0.27,1.3333333333333333,16.7880859375,187.23399629629628,154.68895925925926,131.80357037037038,157.90884197530863,24.295867328146162
ISIC_9334393,dermoscopic,Benign,NV,600,450,0.27,1.3333333333333333,44.267578125,171.71127037037036,138.91209629629628,136.4038888888889,149.00908518518517,53.81434060263535
ISIC_6581346,clinical: close-up,Malignant,BCC,600,450,0.27,1.3333333333333333,34.076171875,193.09218148148148,136.5253148148148,108.14577777777778,145.92109135802468,39.33686742558843
ISIC_6901642,dermoscopic,Malignant,BCC,600,450,0.27,1.3333333333333333,22.69921875,163.1550814814815,97.9339962962963,91.05604074074074,117.3817061728395,41.42456746046366
